gene,n_a,n_b,log2_mean_a,log2_mean_b,log2_fc,U,p,p_bh
PADI2,7,8,17.89246997518017,18.90687126569395,-1.0144012905137814,14.0,0.1205905205905206,0.646989676989677
FAU,7,8,19.417804213328786,19.02559449859575,0.3922097147330348,42.0,0.1205905205905206,0.646989676989677
PRKAR2A,7,8,18.202026431929276,17.972928551800702,0.2290978801285739,42.0,0.1205905205905206,0.646989676989677
BAG6,7,8,17.283801172123724,17.542229685537073,-0.2584285134133495,14.0,0.1205905205905206,0.646989676989677
BANF1,7,8,18.567898920868267,18.14545890208352,0.4224400187847479,42.0,0.1205905205905206,0.646989676989677
MIA3,7,8,16.480758321985608,16.749038643439008,-0.26828032145339975,14.0,0.1205905205905206,0.646989676989677
TMEM43,7,8,20.549006764095925,20.323795196614537,0.22521156748138793,42.0,0.1205905205905206,0.646989676989677
ME2,7,8,19.104792279345823,19.359439984825293,-0.2546477054794707,14.0,0.1205905205905206,0.646989676989677
SNX17,7,8,15.889785385584814,15.670804184259621,0.2189812013251924,42.0,0.1205905205905206,0.646989676989677
MDH2,7,8,22.27141109365649,22.60526577397863,-0.3338546803221405,14.0,0.1205905205905206,0.646989676989677
DOCK11,7,8,14.588316420349752,14.217441845344656,0.3708745750050966,42.0,0.1205905205905206,0.646989676989677
MCMBP,7,8,14.808511164070111,15.113646149506518,-0.30513498543640694,14.0,0.1205905205905206,0.646989676989677
NUDT5,7,8,17.0609280056873,17.480362539951102,-0.4194345342638037,14.0,0.1205905205905206,0.646989676989677
BTAF1,7,8,13.83018106646214,13.421032493585837,0.4091485728763029,42.0,0.1205905205905206,0.646989676989677
PARG,7,8,12.604072490067837,13.074831655605763,-0.47075916553792574,14.0,0.1205905205905206,0.646989676989677
C4A,7,8,19.68665920895665,19.103355379728967,0.5833038292276846,42.0,0.1205905205905206,0.646989676989677
PARP1,7,8,21.07379318299235,20.913259866443966,0.16053331654838487,42.0,0.1205905205905206,0.646989676989677
PSMC1,7,8,19.464336143474473,19.622708163782143,-0.15837202030767017,14.0,0.1205905205905206,0.646989676989677
SRP68,7,8,17.770942608642265,17.488383818656153,0.28255878998611195,42.0,0.1205905205905206,0.646989676989677
TCERG1,7,8,17.29011153674329,17.098347394693967,0.19176414204932257,42.0,0.1205905205905206,0.646989676989677
DNAJC11,7,8,16.13670617009548,16.388493748001938,-0.2517875779064589,14.0,0.1205905205905206,0.646989676989677
LUC7L2,7,8,18.436867178062403,18.200427766024223,0.2364394120381803,42.0,0.1205905205905206,0.646989676989677
PCNP,7,8,15.66973364889961,15.458889330510416,0.21084431838919393,42.0,0.1205905205905206,0.646989676989677
TERF2,7,8,13.35126784180468,12.967377778779824,0.3838900630248556,42.0,0.1205905205905206,0.646989676989677
UGGT1,7,8,18.76769873952014,18.580791484106594,0.18690725541354425,42.0,0.1205905205905206,0.646989676989677
RPS17,7,8,18.251632160018755,17.82353098984,0.42810117017875626,42.0,0.1205905205905206,0.646989676989677
TAF15,7,8,17.34637349971566,16.97781692626047,0.3685565734551908,42.0,0.1205905205905206,0.646989676989677
ALDH3B1,7,8,15.56633801408761,15.952034626065068,-0.3856966119774583,14.0,0.1205905205905206,0.646989676989677
SNRNP40,7,8,16.820401086702365,17.01806896949744,-0.19766788279507352,14.0,0.1205905205905206,0.646989676989677
NT5C2,7,8,16.59652121103071,16.86676408470875,-0.2702428736780398,14.0,0.1205905205905206,0.646989676989677
PNKP,7,8,17.15977716528348,16.96803657124638,0.19174059403709975,42.0,0.1205905205905206,0.646989676989677
EFHD1,7,8,18.184426014248135,18.616960427605463,-0.43253441335732745,14.0,0.1205905205905206,0.646989676989677
ETFA,7,8,18.518129446518355,18.01276170469176,0.5053677418265963,42.0,0.1205905205905206,0.646989676989677
ECPAS,7,8,16.951469952116078,17.15029143507214,-0.19882148295606328,14.0,0.1205905205905206,0.646989676989677
ZC3H15,7,8,16.100066030285426,16.46277342576156,-0.36270739547613573,14.0,0.1205905205905206,0.646989676989677
NME1,7,8,18.144630732713456,18.586877853864618,-0.44224712115116205,14.0,0.1205905205905206,0.646989676989677
NGLY1,7,8,14.293566321756188,13.95536640410181,0.3381999176543786,42.0,0.1205905205905206,0.646989676989677
YWHAZ,7,8,22.43259348672756,22.618758078433167,-0.18616459170560873,14.0,0.1205905205905206,0.646989676989677
NFKB1,7,8,15.78258503268434,15.507640272949386,0.2749447597349537,42.0,0.1205905205905206,0.646989676989677
APP,7,8,18.505435997114226,19.34765545762152,-0.8422194605072946,14.0,0.1205905205905206,0.646989676989677
TIMM50,7,8,16.566016313240272,16.784158575583675,-0.2181422623434024,14.0,0.1205905205905206,0.646989676989677
ARFGAP1,7,8,17.7885435693667,18.064296595358947,-0.27575302599224827,14.0,0.1205905205905206,0.646989676989677
ARFGAP2,7,8,16.37613391528333,16.207067079782522,0.16906683550080714,42.0,0.1205905205905206,0.646989676989677
NDUFB9,7,8,17.4710762593504,17.181914165133858,0.28916209421654315,42.0,0.1205905205905206,0.646989676989677
EXOSC10,7,8,15.733517255988946,15.971073322476133,-0.23755606648718697,14.0,0.1205905205905206,0.646989676989677
DTX3L,7,8,20.150867437981002,20.383759235340516,-0.23289179735951393,14.0,0.1205905205905206,0.646989676989677
NBAS,7,8,13.492547159315842,13.19775840814411,0.29478875117173153,42.0,0.1205905205905206,0.646989676989677
NASP,7,8,18.662359191454673,19.09512394769668,-0.4327647562420083,14.0,0.1205905205905206,0.646989676989677
NAIP,7,8,14.05990368088551,14.379294399040248,-0.31939071815473774,14.0,0.1205905205905206,0.646989676989677
ARPC5,7,8,20.332941130442084,20.054645293446654,0.27829583699542937,42.0,0.1205905205905206,0.646989676989677
FABP5,7,8,21.69321620811095,22.179308225524366,-0.4860920174134158,14.0,0.1205905205905206,0.646989676989677
OPLAH,7,8,16.49444504176073,16.92637732469102,-0.4319322829302905,14.0,0.1205905205905206,0.646989676989677
RPL7A,7,8,21.312442667294675,21.1056710975781,0.20677156971657595,42.0,0.1205905205905206,0.646989676989677
RPS16,7,8,21.777706754274025,21.634840679607496,0.14286607466652868,42.0,0.1205905205905206,0.646989676989677
PPP5C,7,8,14.967579269997048,15.132748153230189,-0.16516888323314127,14.0,0.1205905205905206,0.646989676989677
ATM,7,8,16.370240773457017,16.031092357654373,0.33914841580264365,42.0,0.1205905205905206,0.646989676989677
SOD2,7,8,22.03366856134195,21.543994827138313,0.48967373420363813,42.0,0.1205905205905206,0.646989676989677
PSME4,7,8,16.47172526940901,16.914051991052062,-0.4423267216430524,14.0,0.1205905205905206,0.646989676989677
ERGIC1,7,8,17.409784281589058,16.855278068599524,0.5545062129895335,42.0,0.1205905205905206,0.646989676989677
CASP8,7,8,15.601139546746898,15.813267731292939,-0.21212818454604054,14.0,0.1205905205905206,0.646989676989677
UQCRC1,7,8,19.481484252125913,19.565316474011745,-0.08383222188583161,14.0,0.1205905205905206,0.646989676989677
PDXDC1,7,8,17.793200348049567,18.16884490622987,-0.37564455818030495,14.0,0.1205905205905206,0.646989676989677
UBE3A,7,8,15.572206014904427,15.410736910891327,0.16146910401310066,42.0,0.1205905205905206,0.646989676989677
RRS1,7,8,17.74405270758203,18.15595653044904,-0.41190382286701066,14.0,0.1205905205905206,0.646989676989677
VPS16,7,8,18.892419584323864,19.100123916570332,-0.20770433224646823,14.0,0.1205905205905206,0.646989676989677
KIF2A,7,8,19.34403464175631,19.095939158062897,0.24809548369341172,42.0,0.1205905205905206,0.646989676989677
IGHG3,7,8,18.557700896650687,17.36106973345232,1.196631163198365,42.0,0.1205905205905206,0.646989676989677
SPAG9,7,8,15.067314865825919,15.262133652747451,-0.1948187869215321,14.0,0.1205905205905206,0.646989676989677
CEP170,7,8,15.012506264012046,15.258715679306356,-0.2462094152943095,14.0,0.1205905205905206,0.646989676989677
CNN2,7,8,19.018527049785632,18.535615488662692,0.48291156112293976,42.0,0.1205905205905206,0.646989676989677
PTPRE,7,8,16.186703625924178,15.82897255249668,0.3577310734274981,42.0,0.1205905205905206,0.646989676989677
CMPK2,7,8,16.71294246386641,17.021062094576,-0.3081196307095908,14.0,0.1205905205905206,0.646989676989677
PFKM,7,8,17.131329598933913,17.41386444742482,-0.2825348484909078,14.0,0.1205905205905206,0.646989676989677
PGGT1B,7,8,13.4886228209279,13.760099491538067,-0.2714766706101681,14.0,0.1205905205905206,0.646989676989677
ISOC2,7,8,16.386489980388312,16.213117540526767,0.17337243986154505,42.0,0.1205905205905206,0.646989676989677
ISG20,7,8,17.126619789987096,16.608345944405162,0.518273845581934,42.0,0.1205905205905206,0.646989676989677
VRK1,7,8,14.21048351590834,13.951012995687481,0.2594705202208587,42.0,0.1205905205905206,0.646989676989677
IRF9,7,8,15.823747103656858,15.495328428782633,0.32841867487422505,42.0,0.1205905205905206,0.646989676989677
TRAFD1,7,8,15.845679171779807,16.047943355084925,-0.2022641833051182,14.0,0.1205905205905206,0.646989676989677
CHMP2B,7,8,16.278416825646225,16.44707111249726,-0.16865428685103367,14.0,0.1205905205905206,0.646989676989677
ABCF1,7,8,17.165907147672492,16.989174684163498,0.1767324635089942,42.0,0.1205905205905206,0.646989676989677
GARS1,7,8,17.730339648664266,18.094151922647757,-0.36381227398349125,14.0,0.1205905205905206,0.646989676989677
TXLNA,7,8,15.578133592610799,15.783044594371013,-0.20491100176021426,14.0,0.1205905205905206,0.646989676989677
PTPRA,7,8,13.508225487503054,13.146529397458401,0.36169609004465286,42.0,0.1205905205905206,0.646989676989677
SELENOH,7,8,18.05655821439272,17.773239251327425,0.2833189630652946,42.0,0.1205905205905206,0.646989676989677
IDH3G,7,8,16.099345887279682,15.693735205981538,0.40561068129814437,42.0,0.1205905205905206,0.646989676989677
LNPK,7,8,13.606867446617798,13.366851127860537,0.24001631875726126,42.0,0.1205905205905206,0.646989676989677
CAVIN1,7,8,19.002744301222588,18.424015897857483,0.5787284033651048,42.0,0.1205905205905206,0.646989676989677
FRK,7,8,15.418045862296436,14.608199825417186,0.8098460368792502,42.0,0.1205905205905206,0.646989676989677
LMNB1,7,8,21.757492510713806,21.491806252648683,0.2656862580651236,42.0,0.1205905205905206,0.646989676989677
DLST,7,8,18.93492488996992,18.7027420268378,0.23218286313212033,42.0,0.1205905205905206,0.646989676989677
TOP1,7,8,18.41556550695561,18.236551161727512,0.17901434522809723,42.0,0.1205905205905206,0.646989676989677
DIAPH1,7,8,17.400305915788433,17.17071926366391,0.22958665212452445,42.0,0.1205905205905206,0.646989676989677
LEMD3,7,8,18.573229102478404,18.42869406516302,0.1445350373153822,42.0,0.1205905205905206,0.646989676989677
ACAT1,7,8,19.957990272653525,19.7937568024754,0.16423347017812517,42.0,0.1205905205905206,0.646989676989677
LAMA5,7,8,17.81814072299418,16.96786062243303,0.8502801005611502,42.0,0.1205905205905206,0.646989676989677
ACIN1,7,8,18.353199401046258,18.10798273459851,0.24521666644774598,42.0,0.1205905205905206,0.646989676989677
LCK,7,8,14.372512721698365,13.392737120547558,0.9797756011508074,42.0,0.1205905205905206,0.646989676989677
VIRMA,7,8,13.08254927077371,13.375676310067181,-0.2931270392934717,14.0,0.1205905205905206,0.646989676989677
FAM107B,6,5,13.493085665854608,12.685467173546801,0.8076184923078067,24.0,0.12554112554112554,0.6711535795165687
PRKCH,6,5,13.183038475952069,12.479245747739498,0.7037927282125711,24.0,0.12554112554112554,0.6711535795165687
KMT2B,5,6,13.369758207322402,12.798862879016944,0.5708953283054576,24.0,0.12554112554112554,0.6711535795165687
MRPL34,6,5,12.464084455044258,12.811143460177789,-0.3470590051335307,6.0,0.12554112554112554,0.6711535795165687
ZSWIM8,5,8,12.434625188020457,13.0695958864913,-0.634970698470843,9.0,0.12742812742812742,0.6729962741753457
TMED3,5,8,16.303452341496218,15.839058287769358,0.4643940537268598,31.0,0.12742812742812742,0.6729962741753457
RGL2,5,8,12.549545358075681,12.108633354669763,0.4409120034059182,31.0,0.12742812742812742,0.6729962741753457
CARD19,5,8,14.102501911634718,14.297248266607811,-0.194746354973093,9.0,0.12742812742812742,0.6729962741753457
NUP62,5,8,14.471749891741718,14.070646438822301,0.4011034529194166,31.0,0.12742812742812742,0.6729962741753457
PSMG1,5,8,14.223099172727458,14.864545399402838,-0.6414462266753791,9.0,0.12742812742812742,0.6729962741753457
KRT84,5,8,21.04966034302394,19.199043096201,1.8506172468229423,31.0,0.12742812742812742,0.6729962741753457
MZT2A,5,8,10.602109727244807,11.011970178841441,-0.409860451596634,9.0,0.12742812742812742,0.6729962741753457
NQO2,5,8,12.331727228620835,12.782930660771786,-0.45120343215095104,9.0,0.12742812742812742,0.6729962741753457
RWDD4,7,7,10.416360234010387,10.837061973409218,-0.42070173939883126,12.0,0.12820512820512822,0.6729962741753457
AIF1,7,7,15.34255656531285,15.595875808010845,-0.25331924269799444,12.0,0.12820512820512822,0.6729962741753457
LRSAM1,7,7,13.934791207805505,14.143723674925415,-0.20893246711990976,12.0,0.12820512820512822,0.6729962741753457
ENSA,7,7,14.879448844747284,15.040426834034005,-0.1609779892867209,12.0,0.12820512820512822,0.6729962741753457
PSIP1,7,7,14.388684621315482,13.798041810653412,0.5906428106620698,37.0,0.12820512820512822,0.6729962741753457
JPT2,7,7,14.266043756683258,14.636777744910038,-0.37073398822677994,12.0,0.12820512820512822,0.6729962741753457
NMRAL1,7,7,11.587330973468697,11.211306429484482,0.37602454398421514,37.0,0.12820512820512822,0.6729962741753457
LIMS1,7,7,13.016364836592135,13.488959659560278,-0.4725948229681425,12.0,0.12820512820512822,0.6729962741753457
RTF1,7,7,14.45496327115904,14.595837800631108,-0.14087452947206813,12.0,0.12820512820512822,0.6729962741753457
BCR,6,6,12.717301356262828,12.3404088405183,0.37689251574452776,28.0,0.13203463203463203,0.6729962741753457
USE1,6,6,12.823623937243424,12.394804668343284,0.4288192689001402,28.0,0.13203463203463203,0.6729962741753457
RIPK2,6,6,16.381991693390948,16.86550428066275,-0.4835125872718038,8.0,0.13203463203463203,0.6729962741753457
COL6A6,6,6,17.69858072198367,16.494878632125562,1.2037020898581083,28.0,0.13203463203463203,0.6729962741753457
HIRIP3,6,6,13.818875519636315,14.221473899488627,-0.4025983798523125,8.0,0.13203463203463203,0.6729962741753457
DHX35,6,6,12.620868470724696,13.014858707001139,-0.3939902362764425,8.0,0.13203463203463203,0.6729962741753457
CTSL,6,6,11.90584216342394,12.538650544932473,-0.6328083815085321,8.0,0.13203463203463203,0.6729962741753457
NF2,7,6,12.75488966710762,12.990691526390185,-0.23580185928256547,10.0,0.13752913752913754,0.6729962741753457
AIMP2,6,7,13.67183978386881,14.210942119225113,-0.5391023353563025,10.0,0.13752913752913754,0.6729962741753457
GSTM1,6,7,15.306978932369475,14.851151365056174,0.45582756731330143,32.0,0.13752913752913754,0.6729962741753457
POLR2G,6,7,10.38288531511105,9.93904805073251,0.44383726437854065,32.0,0.13752913752913754,0.6729962741753457
DCAF7,6,7,15.883920324027187,16.286841980886066,-0.4029216568588794,10.0,0.13752913752913754,0.6729962741753457
SLX9,6,7,13.5241210265941,14.114973198016584,-0.5908521714224833,10.0,0.13752913752913754,0.6729962741753457
ARMT1,6,7,13.274377938428527,13.601600219551784,-0.327222281123257,10.0,0.13752913752913754,0.6729962741753457
MCL1,6,7,13.56834550694032,14.224792526247223,-0.6564470193069027,10.0,0.13752913752913754,0.6729962741753457
OTUD4,6,7,12.223238620590323,11.75909410884663,0.464144511743692,32.0,0.13752913752913754,0.6729962741753457
MRPS24,6,7,14.151356101256914,14.427579734714397,-0.2762236334574837,10.0,0.13752913752913754,0.6729962741753457
TELO2,7,6,13.033452808028722,13.401534682188219,-0.3680818741594969,10.0,0.13752913752913754,0.6729962741753457
GMEB2,6,7,18.84201646995326,18.461009080154998,0.3810073897982633,32.0,0.13752913752913754,0.6729962741753457
TPST2,7,6,13.828546054429507,13.249680167542243,0.5788658868872645,32.0,0.13752913752913754,0.6729962741753457
LYAR,6,8,16.402058362631056,16.168665926901582,0.2333924357294741,36.0,0.14185814185814188,0.6729962741753457
MAP2K1,6,8,16.007526162745194,15.498744309500273,0.5087818532449209,36.0,0.14185814185814188,0.6729962741753457
ZW10,6,8,15.267487226043203,15.38147772952336,-0.11399050348015649,12.0,0.14185814185814188,0.6729962741753457
SKIC3,6,8,13.120519283427667,12.824762702075045,0.29575658135262195,36.0,0.14185814185814188,0.6729962741753457
MFF,6,8,14.62541908349687,14.440039053091784,0.18538003040508677,36.0,0.14185814185814188,0.6729962741753457
DCN,6,8,19.513342980828316,18.218136053768504,1.2952069270598123,36.0,0.14185814185814188,0.6729962741753457
PHYKPL,6,8,15.747615118355347,15.297117359672786,0.4504977586825607,36.0,0.14185814185814188,0.6729962741753457
TRMT6,6,8,14.527724234827403,14.79727158864823,-0.2695473538208262,12.0,0.14185814185814188,0.6729962741753457
PEX3,6,8,15.449567103841526,15.632662645545686,-0.18309554170416042,12.0,0.14185814185814188,0.6729962741753457
OLFML3,6,8,17.831798788942763,16.724359763082372,1.1074390258603906,36.0,0.14185814185814188,0.6729962741753457
RARRES1,6,8,18.27249708988363,18.96653465342304,-0.6940375635394105,12.0,0.14185814185814188,0.6729962741753457
SMG9,6,8,13.5132555749204,13.794224632942278,-0.28096905802187777,12.0,0.14185814185814188,0.6729962741753457
SDSL,6,8,15.473632180201095,15.735794907470941,-0.26216272726984613,12.0,0.14185814185814188,0.6729962741753457
CFD,6,8,16.719928907500154,15.799721969605459,0.9202069378946955,36.0,0.14185814185814188,0.6729962741753457
AGPAT3,6,8,16.703139429897206,16.884249144622842,-0.1811097147256362,12.0,0.14185814185814188,0.6729962741753457
GALNT1,6,8,15.606550169272653,15.895847894775528,-0.289297725502875,12.0,0.14185814185814188,0.6729962741753457
IGKV1-17,6,8,14.675532932004252,13.917517134849584,0.7580157971546679,36.0,0.14185814185814188,0.6729962741753457
RABGAP1,6,8,14.71386667679297,14.59211923594721,0.12174744084575906,36.0,0.14185814185814188,0.6729962741753457
ARHGEF18,6,8,13.287875808632656,12.89072092546175,0.39715488317090575,36.0,0.14185814185814188,0.6729962741753457
TOR3A,6,8,14.871230234435416,14.548323929531517,0.32290630490389916,36.0,0.14185814185814188,0.6729962741753457
RBX1,3,5,13.243485763582376,13.61050293019384,-0.3670171666114648,2.0,0.14285714285714285,0.6729962741753457
