,feature_type,axis1,axis2,axis3
OSBPL8,gene,-0.0217480584644932,0.019214625120018678,-0.003807219465083744
OSBPL9,gene,-0.016626025399537336,-0.013422778154164015,-0.006424255389939589
OSGEP,gene,-0.013593804836228279,0.0025395591422676333,0.02951093099425616
OSTC,gene,-0.012540720201769074,0.0007961750634119176,0.006147545047284866
OSTF1,gene,-0.03271846941881249,-0.006734571633859849,-0.01581246262222227
OTUB1,gene,-0.015673688151189975,-0.01726340387973067,0.001081196624714853
OTUD6B,gene,0.02658324505102535,0.0025301970176313565,-0.028681334043692493
OTULIN,gene,0.010241662100471113,-0.0022594904936452664,0.008897943958206185
OVCA2,gene,-0.02143459241500285,-0.010454172432690811,0.017388634451336468
OXA1L,gene,0.015515962113921002,-0.00332071808642868,-0.011269541118694762
OXCT1,gene,0.00046364139513185615,-0.036155777713889725,0.038996264093130985
OXR1,gene,0.00038168000724426825,-0.013789062112573008,0.0008028954319374518
OXSR1,gene,-0.02600241345791875,0.0004027449455046958,-0.010970500295811593
P3H1,gene,0.022017440015872174,0.018974461696586148,-0.05174512961703945
P3H3,gene,0.03720272669688921,0.013560108405852951,-0.03229988338923945
P3H4,gene,0.022501719929044265,0.0031764317520401983,-0.03610933814964399
P4HA1,gene,0.028984750986376217,0.014354176508700987,-0.028667961784346132
P4HA2,gene,0.015207753943832319,0.03134026680743413,-0.01471532298903728
P4HB,gene,0.018545150167593907,-0.012080379899849059,-0.03507780508407213
PA2G4,gene,0.002927067609124614,0.016676958644799234,-0.015981173013871273
PAAF1,gene,-0.005818092537837061,-0.01668633003978329,-0.01517751163426891
PABPC1,gene,0.02608661962168237,-9.729544851779887e-05,-0.023666594499231176
PABPC4,gene,0.03258233090985574,-0.0019927258988783054,-0.021504860301527217
PABPN1,gene,0.01314653188509439,0.023496634865048008,0.008158640719967657
PACS1,gene,-0.03421645420138641,-0.013287481503083072,0.011824083936120168
PACSIN2,gene,0.008798196123948027,-0.0007081173072373199,-0.0006481422907547264
PACSIN3,gene,0.012127719072587405,-0.011867730758412581,0.021581120703780078
PADI2,gene,0.02749196219634295,-0.020921544930044965,-0.005538108523781086
PAFAH1B1,gene,-0.0069905914929558974,-0.013108116407323834,-0.01830506222408844
PAFAH1B2,gene,-0.003261467985911066,-0.010552956679904291,-0.0008325742455521373
PAFAH1B3,gene,0.030757536876139222,-0.008230643040513207,0.016319811432535365
PAICS,gene,0.02235046647794919,-0.022273126090562586,-0.016133578586894674
PAIP1,gene,0.008456308849535698,-0.02809771841063228,0.007840715063048228
PAK1,gene,0.015625882316987274,-0.014904042266577197,-0.0021321959073662285
PAK2,gene,-0.005976636064664638,0.002589298358354679,-0.005106546116101601
PAK4,gene,0.022759893453616696,-0.0051950114751622275,0.0063775524626739
PALLD,gene,-0.0009957388453008,0.044183979574281544,-0.014997514448315936
PALM2AKAP2,gene,0.0034742065662162953,0.013317233689350456,0.010921505754942095
PALS2,gene,0.0013205566161427053,0.01644409056388867,0.01796269642189675
PANK2,gene,-0.026868746024369877,-0.02275923306916823,-0.0027882376238943588
PANK4,gene,-0.024455211745318256,-0.0015482939493720272,-0.010275741437321044
PAPOLA,gene,-0.016104051235983532,-0.008424270799579843,-0.01748726527363434
PAPSS1,gene,0.017457841660684467,-0.0164620299542561,-0.0010326993340751126
PAPSS2,gene,-0.0007046361513744753,0.002319946692035558,-0.00421557533424055
PARK7,gene,-0.007269556504711362,-0.007697090337947896,0.010316362841942336
PARP1,gene,-0.017813931753144902,-0.011643827882216093,0.02079369604607948
PARP10,gene,-0.019779558235869965,-0.016639141280144775,-0.020934641166529346
PARP12,gene,0.008295439912007293,-0.026023048147985704,-0.028622801662276532
PARP14,gene,-0.020949197507056302,-0.020838119522455904,-0.025166020000792634
PARP4,gene,-0.013777075728251511,0.030397154430477292,-0.028562851082776265
PARP9,gene,-0.010554133420710246,-0.03760561455268004,-0.028568266429203314
PARVA,gene,-0.0014357009501208267,0.03777847583539561,-0.008764867661562117
PATL1,gene,0.013921958038943413,0.01577134150906259,-0.011889002255611503
PAWR,gene,0.006390105779951482,0.044358052287981356,0.003708615296796921
PAXX,gene,-0.03480247869056909,0.0007349159630610067,0.0018175879269242174
PBDC1,gene,0.0058665295007546145,0.004407280275325589,-0.007530994929545433
PBRM1,gene,-0.010232977414552157,0.027945079906188244,0.01159395376734172
PBXIP1,gene,0.011263522687521137,-0.008521256016035261,0.00913354654733605
PC,gene,0.008267079314010689,0.013140862064775705,0.006372897532197325
PCBD1,gene,0.018886151250584026,-0.00285710185603423,0.028457348130672258
PCBP1,gene,0.0013813041167229174,0.01565546828975269,0.011352013321452836
PCBP2,gene,-0.0009194594078198435,0.015507094379505157,0.0009102280658384206
PCCA,gene,0.005830400750960438,0.016426788726259158,0.0116602422214786
PCCB,gene,0.012952464840153778,0.024404183504456525,-0.008208349128820062
PCF11,gene,-0.003067854460464792,-0.011360473489597296,-0.016538179814522606
PCIF1,gene,-0.01594844919668822,-0.0040806860031108545,0.02209398524881734
PCK2,gene,-0.01863305270450768,-0.0143887398410397,-0.010643400942756585
PCMT1,gene,-0.013466305995990838,0.012236016713703078,0.017773207241554196
PCNA,gene,0.028883913523067337,-0.010759517105276712,-0.013498505480505312
PCNP,gene,-0.0014020048448742499,0.0265310993496373,0.0009032921062457547
PCNT,gene,-0.00912330732105345,-0.00022922523804131962,-0.0015500045175792791
PCOLCE,gene,-0.008511118666108094,0.03680296760401703,-0.027506092336391723
PCYOX1,gene,0.0063594840622160295,0.009134812026644854,0.013072521924955987
PCYOX1L,gene,-0.008066034765883981,-0.004733483579433906,-0.011838768510546254
PCYT1A,gene,-8.581088593098292e-05,0.025279153681294582,0.011387755374695496
PCYT2,gene,0.0112351709949865,-0.021663332505903205,-0.01107760559388124
PDAP1,gene,0.01670183629840657,-0.011763737324750818,0.026525790361339324
PDCD10,gene,0.0042546177205279945,-0.014594128185609217,-0.003691893331589975
PDCD11,gene,0.009881942048280785,0.008943090494795752,0.005982480000688353
PDCD4,gene,-0.03398228288580905,0.03444157120117276,0.03142301495779925
PDCD5,gene,0.024361812249288878,0.001251008939190063,-0.015075983424701607
PDCD6,gene,0.019686950410606353,-0.006233761755509663,0.005480986635388856
PDCD6IP,gene,-0.022756379620513058,0.00161439805438467,-0.009612054927674748
PDCL3,gene,0.004511601018822933,-0.002973241052346117,-0.011943571739161022
PDE12,gene,-0.014030275715674006,-0.00551655275001354,-0.010840990086338488
PDE4DIP,gene,0.008858929857674117,-0.012148165745001181,0.026844172816764753
PDHA1,gene,-0.00906785673009012,-0.00782176068904413,0.013451017471041436
PDHB,gene,-0.008371308980873966,0.02808242385717633,0.017520948218149333
PDHX,gene,0.01480151339102798,0.00530127251772697,0.001663629534382482
PDIA3,gene,0.008922497596392149,-0.03088235156554832,-0.03649706265895863
PDIA4,gene,-0.010658546003739954,-0.01895600481216198,-0.013738069364936312
PDIA5,gene,0.0067001569150637414,0.005768263457505009,-0.027104524447620102
PDIA6,gene,0.010128564031194272,-0.005980712924917046,-0.015760914454048328
PDK1,gene,-0.01348311936729438,0.006216777258515888,0.00421993007108118
PDK3,gene,0.019688820995820682,0.030694870375160936,0.023950657913823083
PDLIM1,gene,-0.023947350193045672,0.0341456696053029,0.005053184584763003
PDLIM2,gene,-0.015402743247472381,0.04042474127188002,-0.008383109595406729
PDLIM3,gene,0.006997889486906376,0.039992002834217805,-0.02193532755876635
PDLIM4,gene,0.006091832178943558,0.04906771614676372,-0.013959010427759619
PDLIM5,gene,-0.0024937863371223504,0.01929041387591833,-0.011882529833780537
PDLIM7,gene,-0.00016677140407008275,0.04348731211464018,-0.025126127469267474
PDP1,gene,0.010739475563784658,0.004740016523926713,0.008505025672244147
PDPK1,gene,-0.008396008184248615,-0.0057403336863341885,-0.009942422409960067
PDPR,gene,0.014949606286769212,0.013975805489155002,0.01865523821595752
PDS5A,gene,-0.03122797341458219,0.011397228205326744,0.014762483167829436
PDS5B,gene,-0.009920194669265713,0.01155792451662242,0.001400746554941221
PDXDC1,gene,0.03255687575455836,-0.01657417311728567,-0.015418303418895066
PDXK,gene,-0.0028649774900873586,-0.021882694929247996,0.00408378768833726
PDXP,gene,-0.02365459081080078,-0.0025582866778413693,0.006598136078007364
PEA15,gene,0.012154960915996358,-0.02341890280726975,-0.01634639600447297
PEBP1,gene,0.005475962439368591,-0.019925633914292147,0.016683779309291356
PECAM1,gene,-0.020811574857067913,-0.0018320875915503027,-0.016731401335284897
PEF1,gene,-0.0016760080220650404,0.022444570177856633,-0.0009158627549105159
PELP1,gene,0.022463346133963124,0.009792797173884793,0.010884353226859522
PEPD,gene,0.005995593831922637,0.006774891318440971,-0.004580755168115507
PES1,gene,0.0111157860659365,-0.014105790454611782,-0.003850698499033017
PEX11B,gene,0.008421575574400148,-0.009766287810884336,0.0019950233577529495
PEX14,gene,0.0076804352784639734,-0.0012257078736177195,-0.022683144058270918
PFAS,gene,-0.024196142029076197,-0.0008033072340116837,-0.010172267760617075
PFDN1,gene,-0.0004938565784526483,0.026207417978063717,0.004574910524176126
PFDN2,gene,0.022306142213704215,-0.02120312515303399,-0.011526917817373663
PFDN4,gene,0.0064058140155173835,0.008480097933927065,-0.00022082540683114087
PFDN5,gene,-0.001322850114851175,-0.033265330069766764,-0.00700858912369927
PFDN6,gene,0.016267813214113615,-0.026421315543557086,0.004158341372292747
PFKFB2,gene,0.008321525538214927,-0.005764534301262607,-0.011213765799919582
PFKL,gene,-0.010295406408993625,-0.01810150884130595,-0.015536782312305349
PFKM,gene,0.00970205038151185,-0.01390893875586252,-0.013162803800131793
PFKP,gene,0.0047897950184167416,-0.030381401789464076,-0.03878829408241555
PFN1,gene,-0.02752644737719558,-0.008147146853505528,-0.012478031188278404
PFN2,gene,0.03331190745939743,-0.02945292975369261,-0.0008020897741245163
PGAM1,gene,0.0027252351291691007,0.009038560295593877,-0.012712346497878783
PGAM5,gene,0.022250648907747847,-0.003840607810944778,-0.005154809771870565
PGD,gene,-0.023261154944710018,-0.0016257187573131516,-0.024587130381588322
PGGT1B,gene,-0.01579355433716093,-0.021642963429857772,-0.0029122477435426512
PGK1,gene,0.0012633889971869346,0.016161257231920214,-0.006230378079487523
PGLS,gene,0.023964045571253985,0.03487122580389185,-0.011164666337310107
PGLYRP2,gene,-0.01526037465315033,0.02490136662077902,-0.03153270678785488
PGM1,gene,-0.0007296093875561172,-0.007894577040254338,0.018619433931120567
PGM2,gene,-0.020007937244804052,-0.005058231575160207,0.002324316049026565
PGM2L1,gene,-0.012669120800192488,-0.008061591731382493,0.011091436164709766
PGM3,gene,0.025600107744804937,-0.007749780104112495,-0.014499686234027424
PGP,gene,0.0032729678658303956,-0.015225026326314584,-0.019802710446108256
PGRMC1,gene,0.03261969610036299,-0.005833174886131724,0.005421681017075876
PGRMC2,gene,0.008181355131520695,-0.0033246478830093263,-0.0016051999663060216
PHAX,gene,-0.018794448989038703,-0.004487996921038146,0.0042747640205351425
PHB1,gene,0.0286294097535861,-0.0019678089198836364,0.010376653276624953
PHB2,gene,0.027485635066736108,-0.005212647130460062,0.009788864426794688
PHF14,gene,0.013681704688059326,0.011477010225800959,0.0008192101219134521
PHF5A,gene,0.0012492618691946529,0.004754793314585457,0.001036989790991911
PHF8,gene,0.0008126235300761681,0.015515186995725872,0.018784463904569886
PHGDH,gene,0.0335528354027681,-0.013724107397623649,-0.006863294628707054
PHIP,gene,0.0038904580177922432,-0.010392591447759033,0.016090215437958622
PHKG2,gene,0.008420485443220651,-0.010251261455320562,0.010752657047589284
PHLDB1,gene,0.0016205735363989573,0.030484465931099162,-0.035218923135134333
PI4K2A,gene,-0.012865667601191356,-0.018089878358951806,-0.02031183166221613
PI4KA,gene,-0.005084078548042897,0.02447101150909374,-0.0019087974302693152
PICALM,gene,-0.005239885191190161,0.003531269422922724,-0.03685138284998734
PIEZO1,gene,-0.004834768406905071,-0.02029577342729632,0.006662493643276621
PIGK,gene,0.016582627510450188,-0.007063024954286054,-0.004446237653618476
PIGR,gene,0.0032685173233107105,0.002469039459273825,-0.0014375868162049036
PIGS,gene,0.019475562416531745,-0.003096791275309895,-0.004863437572962066
PIGT,gene,0.004853594673061423,-0.014251692186132333,0.011015113425979224
PIH1D1,gene,-0.007169060666448507,0.0003892939827451745,0.0005655246677341777
PIK3AP1,gene,-0.0029272601083253375,-0.0019395006108394322,-0.006190092541144145
PIK3C3,gene,-0.01235363470790942,-0.003708886246720774,-0.009212408783147908
PIK3CD,gene,-0.03303067680326055,0.0009546459635573862,-0.0030309228646766026
PIK3R1,gene,-0.03306356868685,-0.004778380695539591,-0.009270060275853975
PIK3R2,gene,0.006429434720200672,0.0336707921706453,0.005253114136049026
PIK3R4,gene,-0.01972780927627316,-0.005791869314404499,-0.0013480967209606501
PIN1,gene,0.021799835500321902,-0.010929050042368663,0.003541444936897225
PIN4,gene,0.01564140797689044,0.02416362616821309,0.006887454524868006
PIP,gene,0.0055268239555592335,0.0024766767608513777,0.002382120174421536
PIP4K2A,gene,-0.03257283916153433,0.0030443224834259923,0.003161853746399357
PIP4K2C,gene,0.0013478845344781722,0.009274894758346891,0.020089899258433633
PIR,gene,0.026276590290243245,0.021136282407205397,-0.017417075851934943
PITHD1,gene,-0.006593209281748052,0.001643046802759135,0.008300874171881521
PITPNA,gene,-0.013616404494861983,0.0004875568370212392,-0.015195083795679847
PITPNB,gene,-0.00454829737644867,0.016290069946278636,-0.01793460530520583
PITPNM1,gene,-0.035384782692186985,-0.00698473548021344,0.013451260398260825
PITRM1,gene,0.020861714579392853,-0.021355964624898065,0.007584522649447572
PKM,gene,0.015830461926865668,0.007379279676494447,-0.028649100352622157
PKN1,gene,-0.025477842680167385,0.0043432588511968335,-0.0033740893863539946
PKN2,gene,0.014667740849707407,-0.010035816204653929,0.003199624026729862
PKP1,gene,-0.00199899645786154,0.021989762881254694,0.0006994848511442538
PKP2,gene,0.00014378907886269165,0.0006175337350703866,0.05055867043716281
PKP3,gene,0.01628718605778668,0.026580859956135544,0.007514891344602857
PLA2G4E,gene,-0.005181956815593225,-0.00017868857826178563,-0.00028488737021548966
PLAA,gene,0.017958582557798478,-0.01966401711002156,-0.030747472341766745
PLB1,gene,-0.00029669296193946334,-0.0038881874646048086,0.01156837399625814
PLBD1,gene,0.008274187282976457,0.005581037326205088,0.0008908347804862811
PLBD2,gene,-0.0014804207436106324,0.0037921475622543993,-0.006604908264022013
PLCB2,gene,-0.020382885840831786,0.005109023617834473,-0.02503966157550363
PLCB3,gene,0.005745820488926177,-0.011791794772626133,-0.0050658545748354
PLCD1,gene,-0.006534463034115509,-0.009402936534834415,0.011736175064589485
PLCG1,gene,-0.004151272469565159,0.015012736599792059,-0.0017715776179616583
PLCG2,gene,-0.02702984063505805,-0.006318066113669377,0.009590663582859635
PLCXD1,gene,-0.00237668256407158,0.0010167875851357846,-0.0013049206265340028
PLD2,gene,0.001070083075777692,-0.002795285539291601,-0.00835809135978304
PLD3,gene,0.0022603701687869894,-0.0039559078545667,-0.03186325249177108
PLEC,gene,0.0010065409144346957,0.04279487396138529,-0.016517958227831125
PLEK,gene,-0.029830697183152722,-0.014328713751028534,-0.01937571218347698
PLEKHA1,gene,0.01208804019326612,-0.0011992354883783812,0.024616559656148267
PLEKHA2,gene,-0.03286360116567785,-0.00037608167300690683,0.0016356156105385472
PLEKHO2,gene,-0.021738160980958886,-0.0038832058327341284,-0.03215444945133329
PLG,gene,-0.014871619609774829,0.01814428541628305,-0.0328955062668458
PLGRKT,gene,-0.008159394691391684,0.009604983580432365,0.004460339899313254
PLIN3,gene,0.008086223761507753,0.016061777346160138,-0.005834080977261933
PLOD1,gene,0.03742102133439351,0.017247779911783317,-0.034770446143415665
PLOD2,gene,0.016668769650759245,0.031143665784618486,-0.02812098432087551
PLOD3,gene,0.026020384602663506,0.0029185409803979415,-0.02780151617967897
PLP2,gene,0.0034604347516585554,0.004144334459877169,0.012746675290796254
PLPBP,gene,-0.021937097270170004,0.009288767001092848,-0.007283893086030653
PLRG1,gene,0.005221761053751081,0.003185400067814009,-0.00240528564376575
PLS3,gene,0.010935104458002314,0.039873704927736925,-0.01120961748390022
PLSCR3,gene,-0.005036545358975044,0.001400919707737638,-0.0024917703570512127
PLXDC2,gene,0.010034174427823832,-0.02848006258761565,-0.03154610647395159
PLXNB2,gene,0.017985126448863336,0.02200694478113474,-0.03250125931960128
PML,gene,-0.02315439780946315,-0.001907207072407454,-0.017318612976436745
PMM2,gene,0.00244340472000446,-0.0024903398658692876,-0.021578043436360606
PMPCA,gene,0.012438561756734185,-0.024964749396835392,-0.0022179719360758483
PMPCB,gene,0.012927264210681992,-0.019260855849017475,0.008386912657872954
PMVK,gene,0.013258770067549346,-0.02697977046591694,0.011077832465771542
PNKP,gene,-0.02085633925969487,-0.01485522715320581,0.008190428416392358
PNN,gene,0.004795962102540289,0.01610107933256916,-0.0018513002835788175
PNO1,gene,0.01318588641084608,0.001964074083264758,-0.007239427430477946
PNP,gene,0.0032517181860959,0.00576843427727975,-0.012334064587491951
