A,B,R,z,p
B_plasma_IgA,Muscle_pericyte_airway,0.2817201018333435,151.11976623535156,0.0
B_plasma_IgA,Muscle_pericyte_parenchyma,0.26886528730392456,144.22421264648438,0.0
B_plasma_IgA,Muscle_perivascular_immune_recruiting,0.49467769265174866,265.3540954589844,0.0
B_plasma_IgA,Muscle_smooth_pulmonary,0.0010380282765254378,0.5568171739578247,0.5776523487703737
B_plasma_IgA,Muscle_smooth_syst_arterial,-0.003273556474596262,-1.7559950351715088,0.07908925630599062
B_plasma_IgA,Myoepithelial,0.5266903042793274,282.5262451171875,0.0
B_plasma_IgA,NAF_endoneurial,0.1883772611618042,101.04898071289062,0.0
B_plasma_IgA,NAF_perineurial,0.04403896629810333,23.623300552368164,2.2210789510110043e-123
B_plasma_IgA,NK_CD16hi,0.36882010102272034,197.841796875,0.0
B_plasma_IgA,NKT,0.2895528972148895,155.32142639160156,0.0
